text,label
inside i feel anxious while before giving a presentation and i am paying attention to my thoughts,anxious
ive avoided thinking about it because i feel hurt just thinking it,sad
sometimes i feel balanced while cooking a simple meal and i am trying to stay present,neutral
sometimes i feel restless while before an important exam while i am doing my normal tasks,anxious
inside i feel steady while doing my daily routine and i am trying to stay present,neutral
inside i feel neutral while coming back home from work and i quietly accept this feeling,neutral
this morning i felt calm while doing my usual work without any special reason today,neutral
this evening i feel neutral while coming back home from work and i am writing it down in my journal,neutral
today i feel normal while answering emails and i am paying attention to my thoughts,neutral
this morning i felt nervous while before an important exam and i am trying to notice my mood,anxious
right now i feel anxious while while checking my emails and i am trying to stay present,anxious
these days i feel angry while when my plans are cancelled last minute and i am writing it down in my journal,angry
today i feel unhappy while walking home in the rain and i am paying attention to my thoughts,sad
these days i feel okay while cleaning the house and i am paying attention to my thoughts,neutral
this morning i felt furious while when my plans are cancelled last minute and i am just breathing slowly,angry
this evening i feel steady while walking to the shop and i am trying to take care of myself,neutral
this evening i feel neutral while sitting quietly on the sofa and i am taking a short break,neutral
lately i have been feeling frustrated while when my plans are cancelled last minute and i am trying to stay present,angry
sometimes i feel neutral while cooking a simple meal and i am trying to take care of myself,neutral
i feel im being violent is i say no im not going to accept that and here are the consequences,angry
lately i have been feeling nervous while when i think about the future while i am doing my normal tasks,anxious
right now i feel calm while sitting quietly on the sofa and i am trying to stay present,neutral
right now i feel proud while playing games with my siblings without any special reason today,happy
sometimes i feel drained while being alone in my room and i am trying to stay present,sad
this evening i feel tense while trying to fall asleep at night and i am just breathing slowly,anxious
this morning i felt grateful while relaxing at home after a long day and i am paying attention to my thoughts,happy
inside i feel normal while answering emails and i am thinking about my day,neutral
this morning i felt grateful while listening to my favourite music and i am trying to stay present,happy
right now i feel thankful while having a walk in the park and i am taking a short break,happy
lately i have been feeling normal while cooking a simple meal while i am doing my normal tasks,neutral
right now i feel mad while when my plans are cancelled last minute and i am trying to stay present,angry
lately i have been feeling anxious while while checking my emails and i am trying to notice my mood,anxious
this evening i feel steady while doing my daily routine and i am thinking about my day,neutral
sometimes i feel happy while finishing my work on time and i am taking a short break,happy
today i feel balanced while cleaning the house and i am thinking about my day,neutral
today i feel annoyed while after a bad meeting at work and i am thinking about my day,angry
sometimes i feel proud while having a walk in the park and i am trying to stay present,happy
right now i feel drained while thinking about my problems and i am trying to notice my mood,sad
this evening i feel uneasy while before meeting new people while i am doing my normal tasks,anxious
lately i have been feeling glad while relaxing at home after a long day and i am trying to take care of myself,happy
this morning i felt steady while cleaning the house and i am trying to notice my mood,neutral
today i feel frustrated while when someone blames me for their mistake and i am trying to take care of myself,angry
also i went to the store today at the office,neutral
lately i have been feeling mad while after waiting in a long line after a long day,angry
these days i feel anxious while before giving a presentation while i am doing my normal tasks,anxious
sometimes i feel down while thinking about my problems and i am trying to stay present,sad
this evening i feel neutral while coming back home from work while i am doing my normal tasks,neutral
lately i have been feeling proud while drinking tea in the evening while i am doing my normal tasks,happy
sometimes i feel drained while coming back from a bad day at work and i am thinking about my day,sad
right now i feel happy while playing games with my siblings and i am trying to take care of myself,happy
right now i feel calm while walking to the shop and i quietly accept this feeling,neutral
right now i feel worried while before meeting new people and i am just breathing slowly,anxious
inside i feel anxious while before meeting new people after a long day,anxious
this morning i felt upset while sitting quietly after an argument and i quietly accept this feeling,sad
inside i feel okay while walking to the shop after a long day,neutral
this evening i feel down while remembering old mistakes and i am paying attention to my thoughts,sad
this evening i feel angry while after arguing with a friend without any special reason today,angry
right now i feel balanced while organising my room and i am trying to take care of myself,neutral
i feel there are some who still wants us together and i im being rebellious,angry
today i feel grateful while going out for dinner and i am trying to notice my mood,happy
today i feel down while looking at old photos without any special reason today,sad
sometimes i feel fine while getting ready for the day after a long day,neutral
this morning i felt excited while relaxing at home after a long day and i am paying attention to my thoughts,happy
right now i feel normal while getting ready for the day while i am doing my normal tasks,neutral
these days i feel nervous while before meeting new people and i am writing it down in my journal,anxious
right now i feel down while missing my friends and i am thinking about my day,sad
today i feel normal while getting ready for the day and i am writing it down in my journal,neutral
right now i feel normal while walking to the shop and i am trying to take care of myself,neutral
this evening i feel normal while walking to the shop without any special reason today,neutral
lately i have been feeling boiling inside while when my plans are cancelled last minute and i am trying to notice my mood,angry
today i feel boiling inside while after a bad meeting at work and i am trying to notice my mood,angry
these days i feel joyful while listening to my favourite music and i am taking a short break,happy
sometimes i feel frustrated while after waiting in a long line and i am paying attention to my thoughts,angry
inside i feel nervous while when i think about the future and i am taking a short break,anxious
inside i feel happy while talking with my friends and i am thinking about my day,happy
today i feel neutral while sitting quietly on the sofa and i am trying to stay present,neutral
right now i feel okay while getting ready for the day without any special reason today,neutral
this morning i felt annoyed while when someone blames me for their mistake while i am doing my normal tasks,angry
this evening i feel neutral while organising my room and i am paying attention to my thoughts,neutral
right now i feel joyful while talking with my friends and i quietly accept this feeling,happy
right now i feel proud while drinking tea in the evening and i am just breathing slowly,happy
these days i feel neutral while coming back home from work and i am trying to take care of myself,neutral
lately i have been feeling angry while after a bad meeting at work and i am paying attention to my thoughts,angry
these days i feel stressed while when i see many tasks on my list and i am just breathing slowly,anxious
inside i feel stressed while before meeting new people and i am taking a short break,anxious
i have a reminder of the joy and peace i feel in his arms i am tortured,angry
right now i feel nervous while when i think about the future and i quietly accept this feeling,anxious
lately i have been feeling stressed while trying to fall asleep at night and i am paying attention to my thoughts,anxious
lately i have been feeling normal while answering emails and i am taking a short break,neutral
this morning i felt lonely while missing my friends and i am just breathing slowly,sad
these days i feel furious while after a long and stressful day and i am trying to stay present,angry
inside i feel happy while spending time with my family and i am trying to take care of myself,happy
sometimes i feel unhappy while missing my friends while i am doing my normal tasks,sad
this evening i feel okay while walking to the shop after a long day,neutral
lately i have been feeling joyful while talking with my friends and i am paying attention to my thoughts,happy
lately i have been feeling mad while after arguing with a friend and i am thinking about my day,angry
these days i feel stressed while waiting for test results and i am writing it down in my journal,anxious
these days i feel heartbroken while thinking about my problems and i am just breathing slowly,sad
inside i feel neutral while coming back home from work without any special reason today,neutral
lately i have been feeling on edge while before an important exam and i am paying attention to my thoughts,anxious
today i feel happy while finishing my work on time after a long day,happy
inside i feel down while sitting quietly after an argument while i am doing my normal tasks,sad
this morning i felt calm while organising my room and i am writing it down in my journal,neutral
today i feel furious while after waiting in a long line after a long day,angry
right now i feel joyful while reading a good book and i am taking a short break,happy
this evening i feel restless while when i think about the future without any special reason today,anxious
sometimes i feel excited while finishing my work on time and i am thinking about my day,happy
lately i have been feeling furious while after arguing with a friend and i quietly accept this feeling,angry
these days i feel sad while scrolling through social media and i am writing it down in my journal,sad
just i went to the store today at the office,neutral
today i feel disappointed while thinking about my problems after a long day,sad
sometimes i feel anxious while when i think about the future and i am paying attention to my thoughts,anxious
right now i feel lonely while coming back from a bad day at work and i am paying attention to my thoughts,sad
right now i feel boiling inside while after waiting in a long line and i am trying to notice my mood,angry
this evening i feel joyful while relaxing at home after a long day and i am trying to take care of myself,happy
lately i have been feeling furious while when things keep going wrong and i am trying to notice my mood,angry
lately i have been feeling upset while being alone in my room and i am just breathing slowly,sad
inside i feel normal while doing my daily routine while i am doing my normal tasks,neutral
right now i feel neutral while doing my usual work and i am thinking about my day,neutral
this morning i felt steady while cooking a simple meal and i am writing it down in my journal,neutral
right now i feel balanced while sitting quietly on the sofa and i am just breathing slowly,neutral
lately i have been feeling mad while after reading rude comments online and i am writing it down in my journal,angry
lately i have been feeling down while looking at old photos and i am trying to notice my mood,sad
these days i feel down while missing my friends after a long day,sad
this evening i feel tense while waiting for test results after a long day,anxious
lately i have been feeling upset while thinking about my problems and i am taking a short break,sad
lately i have been feeling mad while after reading rude comments online and i am paying attention to my thoughts,angry
inside i feel restless while when i see many tasks on my list while i am doing my normal tasks,anxious
this evening i feel worried while before giving a presentation while i am doing my normal tasks,anxious
right now i feel irritated while when my plans are cancelled last minute and i am trying to stay present,angry
these days i feel steady while doing my daily routine and i am paying attention to my thoughts,neutral
today i feel restless while while waiting for a message while i am doing my normal tasks,anxious
right now i feel glad while finishing my work on time while i am doing my normal tasks,happy
sometimes i feel steady while cleaning the house and i am trying to stay present,neutral
this morning i felt annoyed while when someone cuts me off in traffic while i am doing my normal tasks,angry
today i feel on edge while when i see many tasks on my list and i am just breathing slowly,anxious
sometimes i feel worried while while checking my emails and i am taking a short break,anxious
these days i feel frustrated while when someone blames me for their mistake and i am trying to take care of myself,angry
inside i feel lonely while missing my friends and i quietly accept this feeling,sad
today i feel annoyed while after a bad meeting at work and i am taking a short break,angry
lately i have been feeling upset while trying to sleep but failing and i am just breathing slowly,sad
this evening i feel thankful while listening to my favourite music and i am just breathing slowly,happy
this evening i feel heartbroken while scrolling through social media without any special reason today,sad
this evening i feel lonely while scrolling through social media and i quietly accept this feeling,sad
today i feel boiling inside while when people do not listen to me and i am thinking about my day,angry
these days i feel calm while doing my usual work and i am writing it down in my journal,neutral
right now i feel fine while organising my room and i am thinking about my day,neutral
sometimes i feel heartbroken while coming back from a bad day at work and i am just breathing slowly,sad
this morning i felt heartbroken while missing my friends and i am trying to take care of myself,sad
this morning i felt worried while while checking my emails and i am just breathing slowly,anxious
this morning i felt down while scrolling through social media while i am doing my normal tasks,sad
today i feel glad while relaxing at home after a long day and i am trying to stay present,happy
lately i have been feeling calm while walking to the shop and i am writing it down in my journal,neutral
these days i feel worried while while checking my emails and i am trying to take care of myself,anxious
this morning i felt furious while when someone blames me for their mistake and i am trying to take care of myself,angry
i feel he is sincere and repentant for his past opposition to civil rights,happy
sometimes i feel stressed while before a job interview and i am trying to take care of myself,anxious
sometimes i feel balanced while answering emails while i am doing my normal tasks,neutral
lately i have been feeling boiling inside while after reading rude comments online and i am writing it down in my journal,angry
right now i feel nervous while trying to fall asleep at night without any special reason today,anxious
these days i feel proud while going out for dinner and i am thinking about my day,happy
these days i feel joyful while drinking tea in the evening and i am taking a short break,happy
these days i feel proud while having a walk in the park while i am doing my normal tasks,happy
today i feel proud while going out for dinner and i am trying to take care of myself,happy
these days i feel unhappy while sitting quietly after an argument while i am doing my normal tasks,sad
these days i feel nervous while while checking my emails and i am thinking about my day,anxious
today i feel restless while before giving a presentation and i quietly accept this feeling,anxious
finally i watched tv in the evening at the office,neutral
right now i feel worried while while waiting for a message while i am doing my normal tasks,anxious
this evening i feel frustrated while after waiting in a long line and i am trying to take care of myself,angry
sometimes i feel grateful while drinking tea in the evening and i am trying to stay present,happy
this morning i felt fine while doing my usual work while i am doing my normal tasks,neutral
this evening i feel content while going out for dinner and i quietly accept this feeling,happy
sometimes i feel angry while after reading rude comments online and i quietly accept this feeling,angry
this morning i felt neutral while sitting quietly on the sofa and i am trying to stay present,neutral
sometimes i feel sad while missing my friends and i am trying to notice my mood,sad
inside i feel sad while walking home in the rain and i am writing it down in my journal,sad
lately i have been feeling balanced while answering emails and i am trying to notice my mood,neutral
sometimes i feel upset while thinking about my problems and i am trying to take care of myself,sad
inside i feel steady while walking to the shop without any special reason today,neutral
this morning i felt irritated while after arguing with a friend without any special reason today,angry
these days i feel okay while answering emails without any special reason today,neutral
this morning i felt lonely while remembering old mistakes and i am writing it down in my journal,sad
inside i feel annoyed while when people do not listen to me while i am doing my normal tasks,angry
these days i feel worried while before giving a presentation and i am writing it down in my journal,anxious
inside i feel angry while when people do not listen to me and i am writing it down in my journal,angry
sometimes i feel thankful while going out for dinner and i am trying to notice my mood,happy
these days i feel neutral while getting ready for the day and i am writing it down in my journal,neutral
these days i feel annoyed while after waiting in a long line without any special reason today,angry
today i feel lonely while thinking about my problems without any special reason today,sad
lately i have been feeling uneasy while when i think about the future and i am just breathing slowly,anxious
lately i have been feeling excited while talking with my friends and i am paying attention to my thoughts,happy
also i went to the store today at the office,neutral
right now i feel grateful while playing games with my siblings and i am writing it down in my journal,happy
right now i feel excited while finishing my work on time and i am trying to take care of myself,happy
this evening i feel thankful while playing games with my siblings after a long day,happy
this morning i felt unhappy while looking at old photos and i am writing it down in my journal,sad
these days i feel okay while answering emails and i am trying to take care of myself,neutral
sometimes i feel grateful while reading a good book and i am paying attention to my thoughts,happy
this morning i felt worried while waiting for test results while i am doing my normal tasks,anxious
lately i have been feeling fine while walking to the shop and i am taking a short break,neutral
sometimes i feel balanced while organising my room and i am just breathing slowly,neutral
this evening i feel drained while looking at old photos and i am trying to stay present,sad
i think maybe the person gives a fake hope just because he doesnt want to show his feeling just because he is to afraid about the girl reactions,anxious
lately i have been feeling drained while looking at old photos and i am thinking about my day,sad
today i feel annoyed while after waiting in a long line and i am writing it down in my journal,angry
sometimes i feel balanced while cleaning the house and i am paying attention to my thoughts,neutral
these days i feel angry while when my plans are cancelled last minute without any special reason today,angry
these days i feel frustrated while after arguing with a friend and i am trying to stay present,angry
sometimes i feel content while listening to my favourite music and i am paying attention to my thoughts,happy
inside i feel uneasy while before an important exam without any special reason today,anxious
this evening i feel boiling inside while when people do not listen to me and i am taking a short break,angry
inside i feel glad while spending time with my family while i am doing my normal tasks,happy
these days i feel boiling inside while after waiting in a long line and i quietly accept this feeling,angry
sometimes i feel content while talking with my friends and i am trying to stay present,happy
inside i feel happy while listening to my favourite music and i am trying to take care of myself,happy
right now i feel happy while having a walk in the park and i quietly accept this feeling,happy
today i feel worried while trying to fall asleep at night and i am trying to notice my mood,anxious
this morning i felt nervous while before an important exam after a long day,anxious
this evening i feel sad while trying to sleep but failing and i am paying attention to my thoughts,sad
today i feel tense while while waiting for a message and i am writing it down in my journal,anxious
right now i feel neutral while cleaning the house and i am trying to stay present,neutral
right now i feel excited while playing games with my siblings and i am trying to notice my mood,happy
this evening i feel down while scrolling through social media without any special reason today,sad
lately i have been feeling irritated while when my plans are cancelled last minute and i am just breathing slowly,angry
right now i feel glad while playing games with my siblings and i am just breathing slowly,happy
inside i feel boiling inside while after arguing with a friend and i am thinking about my day,angry
right now i feel frustrated while after a long and stressful day without any special reason today,angry
these days i feel boiling inside while after reading rude comments online and i am trying to stay present,angry
this morning i felt grateful while talking with my friends and i am taking a short break,happy
this morning i felt unhappy while scrolling through social media and i am paying attention to my thoughts,sad
today i feel heartbroken while remembering old mistakes without any special reason today,sad
sometimes i feel happy while having a walk in the park and i am taking a short break,happy
right now i feel stressed while waiting for test results and i quietly accept this feeling,anxious
these days i feel down while scrolling through social media without any special reason today,sad
this evening i feel boiling inside while when people do not listen to me and i am just breathing slowly,angry
lately i have been feeling down while missing my friends and i am trying to take care of myself,sad
these days i feel proud while playing games with my siblings while i am doing my normal tasks,happy
inside i feel disappointed while remembering old mistakes and i am taking a short break,sad
right now i feel tense while while checking my emails and i am paying attention to my thoughts,anxious
sometimes i feel okay while getting ready for the day while i am doing my normal tasks,neutral
sometimes i feel boiling inside while after waiting in a long line and i am trying to stay present,angry
this morning i felt normal while coming back home from work and i am just breathing slowly,neutral
lately i have been feeling grateful while having a walk in the park after a long day,happy
sometimes i feel joyful while going out for dinner and i am writing it down in my journal,happy
this evening i feel unhappy while trying to sleep but failing without any special reason today,sad
inside i feel proud while reading a good book after a long day,happy
sometimes i feel nervous while before meeting new people and i am trying to notice my mood,anxious
inside i feel disappointed while looking at old photos and i am just breathing slowly,sad
this evening i feel angry while when my plans are cancelled last minute while i am doing my normal tasks,angry
inside i feel disappointed while sitting quietly after an argument and i am taking a short break,sad
this evening i feel tense while when i think about the future and i am paying attention to my thoughts,anxious
these days i feel grateful while reading a good book and i am trying to take care of myself,happy
today i feel unhappy while thinking about my problems and i am taking a short break,sad
sometimes i feel neutral while sitting quietly on the sofa and i am just breathing slowly,neutral
right now i feel worried while while checking my emails and i quietly accept this feeling,anxious
this morning i felt heartbroken while missing my friends and i quietly accept this feeling,sad
this evening i feel frustrated while when someone cuts me off in traffic and i am paying attention to my thoughts,angry
today i feel joyful while finishing my work on time and i am trying to stay present,happy
these days i feel proud while relaxing at home after a long day and i am just breathing slowly,happy
inside i feel nervous while when i see many tasks on my list and i quietly accept this feeling,anxious
inside i feel calm while walking to the shop and i am thinking about my day,neutral
sometimes i feel glad while relaxing at home after a long day and i am paying attention to my thoughts,happy
these days i feel lonely while coming back from a bad day at work and i am paying attention to my thoughts,sad
sometimes i feel excited while going out for dinner while i am doing my normal tasks,happy
inside i feel glad while having a walk in the park and i am writing it down in my journal,happy
these days i feel heartbroken while remembering old mistakes without any special reason today,sad
right now i feel balanced while walking to the shop and i am trying to stay present,neutral
right now i feel annoyed while when people do not listen to me without any special reason today,angry
this evening i feel tense while while waiting for a message and i am trying to notice my mood,anxious
today i feel content while spending time with my family after a long day,happy
these days i feel glad while going out for dinner and i am taking a short break,happy
this evening i feel excited while drinking tea in the evening and i am writing it down in my journal,happy
i feel so remorseful for that day all those shits i said to you,sad
this evening i feel uneasy while while checking my emails and i am writing it down in my journal,anxious
these days i feel on edge while trying to fall asleep at night and i am paying attention to my thoughts,anxious
today i feel irritated while after arguing with a friend and i am just breathing slowly,angry
this evening i feel nervous while while waiting for a message and i am writing it down in my journal,anxious
these days i feel down while coming back from a bad day at work while i am doing my normal tasks,sad
i feel a craving i get excited and sometimes it feels like it s the only thing that can make me feel better,happy
today i feel neutral while doing my usual work after a long day,neutral
this morning i felt boiling inside while when someone blames me for their mistake after a long day,angry
i still cognize that disregarding of how i feel this jesus thing is real and he has shaken my cosmos for the last about yearses,anxious
these days i feel angry while after reading rude comments online and i am just breathing slowly,angry
inside i feel boiling inside while when people do not listen to me and i am paying attention to my thoughts,angry
right now i feel upset while coming back from a bad day at work and i am trying to stay present,sad
right now i feel disappointed while scrolling through social media and i am thinking about my day,sad
this morning i felt steady while doing my usual work and i am trying to take care of myself,neutral
these days i feel tense while before giving a presentation without any special reason today,anxious
right now i feel drained while sitting quietly after an argument and i am thinking about my day,sad
today i feel lonely while missing my friends and i am just breathing slowly,sad
right now i feel neutral while cooking a simple meal and i am trying to stay present,neutral
inside i feel normal while doing my usual work without any special reason today,neutral
today i feel furious while after waiting in a long line and i am writing it down in my journal,angry
today i feel fine while coming back home from work and i am just breathing slowly,neutral
today i feel tense while waiting for test results and i am paying attention to my thoughts,anxious
this evening i feel thankful while talking with my friends while i am doing my normal tasks,happy
these days i feel restless while when i think about the future and i am taking a short break,anxious
this morning i felt annoyed while when things keep going wrong without any special reason today,angry
inside i feel upset while sitting quietly after an argument and i quietly accept this feeling,sad
right now i feel anxious while before meeting new people and i am taking a short break,anxious
today i feel calm while answering emails and i am trying to notice my mood,neutral
these days i feel thankful while drinking tea in the evening without any special reason today,happy
today i feel happy while reading a good book after a long day,happy
today i feel balanced while cleaning the house without any special reason today,neutral
inside i feel lonely while scrolling through social media while i am doing my normal tasks,sad
these days i feel thankful while reading a good book and i am trying to notice my mood,happy
lately i have been feeling calm while doing my usual work without any special reason today,neutral
these days i feel uneasy while trying to fall asleep at night and i am trying to stay present,anxious
this morning i felt nervous while while waiting for a message and i am trying to take care of myself,anxious
sometimes i feel down while looking at old photos and i am trying to stay present,sad
inside i feel balanced while doing my daily routine and i am thinking about my day,neutral
lately i have been feeling furious while when things keep going wrong and i am trying to notice my mood,angry
these days i feel nervous while while checking my emails without any special reason today,anxious
this evening i feel frustrated while when my plans are cancelled last minute and i am taking a short break,angry
lately i have been feeling sad while walking home in the rain and i am trying to notice my mood,sad
right now i feel boiling inside while when someone blames me for their mistake after a long day,angry
this morning i felt steady while getting ready for the day and i am writing it down in my journal,neutral
today i feel worried while trying to fall asleep at night and i am thinking about my day,anxious
this evening i feel content while playing games with my siblings and i quietly accept this feeling,happy
today i feel steady while doing my usual work and i am just breathing slowly,neutral
this evening i feel furious while after a long and stressful day and i am trying to stay present,angry
this morning i felt okay while cleaning the house and i am just breathing slowly,neutral
right now i feel mad while when my plans are cancelled last minute and i am paying attention to my thoughts,angry
this evening i feel drained while scrolling through social media and i am trying to take care of myself,sad
inside i feel angry while after waiting in a long line and i quietly accept this feeling,angry
this evening i feel boiling inside while when my plans are cancelled last minute and i am taking a short break,angry
this evening i feel upset while coming back from a bad day at work and i am trying to take care of myself,sad
lately i have been feeling annoyed while when someone cuts me off in traffic and i am thinking about my day,angry
lately i have been feeling content while finishing my work on time and i am trying to stay present,happy
this morning i felt furious while when my plans are cancelled last minute after a long day,angry
sometimes i feel irritated while after waiting in a long line and i am writing it down in my journal,angry
today i feel boiling inside while when someone cuts me off in traffic and i am thinking about my day,angry
sometimes i feel joyful while spending time with my family and i am taking a short break,happy
these days i feel heartbroken while missing my friends while i am doing my normal tasks,sad
today i feel glad while finishing my work on time and i am writing it down in my journal,happy
today i feel lonely while missing my friends and i am paying attention to my thoughts,sad
inside i feel boiling inside while when things keep going wrong and i am trying to take care of myself,angry
this morning i felt calm while getting ready for the day and i am trying to stay present,neutral
this evening i feel steady while walking to the shop and i quietly accept this feeling,neutral
this morning i felt calm while getting ready for the day and i am paying attention to my thoughts,neutral
this morning i felt nervous while when i think about the future and i am paying attention to my thoughts,anxious
this morning i felt happy while drinking tea in the evening and i am writing it down in my journal,happy
these days i feel neutral while cooking a simple meal after a long day,neutral
these days i feel anxious while while waiting for a message while i am doing my normal tasks,anxious
right now i feel mad while when things keep going wrong after a long day,angry
inside i feel on edge while trying to fall asleep at night and i am paying attention to my thoughts,anxious
sometimes i feel thankful while drinking tea in the evening and i quietly accept this feeling,happy
this morning i felt happy while reading a good book while i am doing my normal tasks,happy
these days i feel restless while before giving a presentation and i am writing it down in my journal,anxious
i should be sad about all these things upset feeling ungrateful,sad
sometimes i feel balanced while getting ready for the day after a long day,neutral
sometimes i feel unhappy while trying to sleep but failing and i am trying to stay present,sad
right now i feel okay while sitting quietly on the sofa and i quietly accept this feeling,neutral
sometimes i feel drained while trying to sleep but failing while i am doing my normal tasks,sad
lately i have been feeling happy while reading a good book and i am writing it down in my journal,happy
inside i feel grateful while listening to my favourite music and i am just breathing slowly,happy
this evening i feel lonely while being alone in my room and i am writing it down in my journal,sad
these days i feel joyful while relaxing at home after a long day and i am writing it down in my journal,happy
these days i feel glad while listening to my favourite music while i am doing my normal tasks,happy
lately i have been feeling upset while coming back from a bad day at work without any special reason today,sad
lately i have been feeling furious while after waiting in a long line and i am trying to notice my mood,angry
this evening i feel joyful while having a walk in the park while i am doing my normal tasks,happy
right now i feel drained while thinking about my problems and i am taking a short break,sad
right now i feel drained while thinking about my problems and i am just breathing slowly,sad
today i feel uneasy while before giving a presentation and i am just breathing slowly,anxious
i feel herpes coming i would be very surprised at this point if i make it out again after my checkup at the clinic on wednesday,anxious
this evening i feel frustrated while when my plans are cancelled last minute and i am writing it down in my journal,angry
sometimes i feel boiling inside while when someone cuts me off in traffic and i am trying to notice my mood,angry
these days i feel boiling inside while after arguing with a friend and i am thinking about my day,angry
sometimes i feel excited while listening to my favourite music and i am thinking about my day,happy
inside i feel fine while walking to the shop and i am thinking about my day,neutral
this morning i felt calm while answering emails and i am just breathing slowly,neutral
inside i feel heartbroken while being alone in my room and i am just breathing slowly,sad
inside i feel restless while when i see many tasks on my list and i am writing it down in my journal,anxious
this evening i feel thankful while drinking tea in the evening and i quietly accept this feeling,happy
im lying in bed writing this feeling exceptionally smug about the fact ive got two more days off cos ive got lots of lovely plans,happy
today i feel content while spending time with my family and i am writing it down in my journal,happy
sometimes i feel mad while when someone cuts me off in traffic and i quietly accept this feeling,angry
inside i feel neutral while cleaning the house and i am taking a short break,neutral
i feel like i have been a little distracted lately,angry
this evening i feel proud while going out for dinner and i am just breathing slowly,happy
inside i feel drained while scrolling through social media and i am trying to take care of myself,sad
sometimes i feel nervous while while checking my emails and i am trying to take care of myself,anxious
i might also write a bit about science if im feeling particularly energetic,happy
this morning i felt upset while missing my friends and i am taking a short break,sad
i visited her this morning they had her up on her feet and she was sounding quite cheerful so im feeling very pleased,happy
this morning i felt disappointed while trying to sleep but failing and i am thinking about my day,sad
today i feel fine while cleaning the house and i am taking a short break,neutral
this morning i felt stressed while while checking my emails without any special reason today,anxious
this evening i feel stressed while when i think about the future and i am trying to notice my mood,anxious
this evening i feel fine while walking to the shop and i am writing it down in my journal,neutral
sometimes i feel excited while reading a good book and i am trying to notice my mood,happy
inside i feel uneasy while trying to fall asleep at night and i am trying to stay present,anxious
this evening i feel irritated while after waiting in a long line and i am writing it down in my journal,angry
right now i feel content while listening to my favourite music and i am trying to stay present,happy
already i went to the store today at the office,neutral
sometimes i feel frustrated while when someone blames me for their mistake and i am paying attention to my thoughts,angry
inside i feel upset while looking at old photos without any special reason today,sad
this evening i feel furious while when things keep going wrong without any special reason today,angry
inside i feel tense while before a job interview without any special reason today,anxious
this evening i feel heartbroken while missing my friends while i am doing my normal tasks,sad
today i feel steady while cleaning the house and i am trying to stay present,neutral
right now i feel sad while remembering old mistakes and i am trying to stay present,sad
inside i feel disappointed while walking home in the rain and i am taking a short break,sad
this morning i felt balanced while walking to the shop and i am taking a short break,neutral
this morning i felt irritated while after arguing with a friend and i am taking a short break,angry
this evening i feel unhappy while being alone in my room and i am trying to take care of myself,sad
today i feel furious while after waiting in a long line and i am trying to take care of myself,angry
right now i feel boiling inside while when people do not listen to me while i am doing my normal tasks,angry
today i feel excited while going out for dinner and i am thinking about my day,happy
today i feel irritated while after reading rude comments online and i am trying to take care of myself,angry
inside i feel lonely while coming back from a bad day at work and i am trying to take care of myself,sad
today i feel grateful while going out for dinner and i am trying to notice my mood,happy
this morning i felt disappointed while looking at old photos and i am trying to stay present,sad
inside i feel anxious while while checking my emails and i am trying to notice my mood,anxious
this evening i feel worried while waiting for test results and i am just breathing slowly,anxious
this evening i feel balanced while cleaning the house and i am paying attention to my thoughts,neutral
this morning i felt heartbroken while coming back from a bad day at work after a long day,sad
lately i have been feeling annoyed while when someone cuts me off in traffic and i am taking a short break,angry
this morning i felt heartbroken while looking at old photos and i am trying to notice my mood,sad
today i feel neutral while doing my usual work and i am taking a short break,neutral
right now i feel angry while after arguing with a friend and i am trying to notice my mood,angry
i blanked a little on a lesson and she seamlessly jumped in to support me without making me feel stupid or inferring it to the kids,sad
sometimes i feel upset while trying to sleep but failing without any special reason today,sad
these days i feel sad while scrolling through social media and i am thinking about my day,sad
today i feel fine while doing my daily routine and i am thinking about my day,neutral
this evening i feel sad while coming back from a bad day at work without any special reason today,sad
these days i feel furious while after a long and stressful day while i am doing my normal tasks,angry
this morning i felt grateful while going out for dinner and i am trying to stay present,happy
inside i feel boiling inside while when someone cuts me off in traffic and i am trying to stay present,angry
i feel almost weird that me i didnt know has impacted someone emotionally these last few days,anxious
right now i feel happy while relaxing at home after a long day and i am trying to stay present,happy
these days i feel furious while when things keep going wrong without any special reason today,angry
inside i feel tense while waiting for test results and i am trying to notice my mood,anxious
inside i feel annoyed while when things keep going wrong and i am trying to stay present,angry
i hate being in an environment where im constantly feeling rejected cast aside and forgotten e,sad
inside i feel tense while while waiting for a message and i am just breathing slowly,anxious
lately i have been feeling neutral while organising my room and i am trying to take care of myself,neutral
today i feel fine while doing my daily routine while i am doing my normal tasks,neutral
lately i have been feeling on edge while trying to fall asleep at night and i am trying to notice my mood,anxious
i growled at her i began to feel extremely annoyed with her,angry
inside i feel happy while going out for dinner and i am just breathing slowly,happy
this morning i felt nervous while while checking my emails and i am writing it down in my journal,anxious
today i feel sad while walking home in the rain after a long day,sad
this morning i felt fine while cleaning the house and i am just breathing slowly,neutral
lately i have been feeling sad while looking at old photos and i am writing it down in my journal,sad
lately i have been feeling mad while when things keep going wrong and i am writing it down in my journal,angry
inside i feel calm while getting ready for the day and i quietly accept this feeling,neutral
this evening i feel frustrated while after waiting in a long line without any special reason today,angry
lately i have been feeling uneasy while before an important exam and i quietly accept this feeling,anxious
lately i have been feeling balanced while answering emails and i am paying attention to my thoughts,neutral
lately i have been feeling grateful while talking with my friends and i am writing it down in my journal,happy
inside i feel annoyed while when people do not listen to me and i am taking a short break,angry
these days i feel upset while remembering old mistakes and i am trying to notice my mood,sad
